200,2,left,right,foward,backward
0,0.4170483085,2
0,0.328408923,0
0,0.3579553848,0
0.02120044053,0.2164278328,0
0.02120044053,0.2459742946,0
0.02120044053,0.2755207564,0
0.05024779736,0.6352489289,1
0.05024779736,0.6647953908,1
0.0704845815,0.5141084355,2
0.0704845815,0.4550155119,0
0.0704845815,0.4845619737,0
0.0704845815,0.5436548973,1
0.0704845815,0.5732013591,1
0.077780837,0.6352489289,2
0.1037995595,0.2459742946,2
0.1037995595,0.1573349091,0
0.1313325991,0.2459742946,0
0.1404185022,0.456492835,2
0.1556993392,0.4926872507,2
0.1556993392,0.5222337125,1
0.1556993392,0.5517801743,1
0.1643722467,0.7813561826,1
0.1806167401,0.5141084355,2
0.1806167401,0.4550155119,0
0.1806167401,0.4845619737,0
0.1819933921,0.3433298862,2
0.1819933921,0.3728763481,2
0.1862610132,0.6581474368,2
0.1879129956,0.6943418526,1
0.1879129956,0.7238883144,1
0.1879129956,0.7534347762,1
0.2018171806,0.4739252475,2
0.2018171806,0.5625646329,2
0.2234306167,0.576008273,2
0.2234306167,0.7237405821,2
0.2234306167,0.6055547348,1
0.2498623348,0.5727581622,2
0.2509636564,0.576008273,2
0.2509636564,0.6941941203,2
0.2509636564,0.7237405821,2
0.2509636564,0.7532870439,1
0.2590859031,0.6786822278,2
0.2634911894,0.8144482198,2
0.2634911894,0.6962623726,1
0.2745044053,0.7395479391,2
0.2745044053,0.8109026444,2
0.2745044053,0.6804550155,1
0.2745044053,0.7100014773,1
0.2745044053,0.7690944009,1
0.2745044053,0.8404491062,1
0.2844162996,0.4443787856,2
0.2844162996,0.385285862,0
0.2844162996,0.4148323238,0
0.2844162996,0.5625646329,1
0.2844162996,0.5921110947,1
0.2844162996,0.6216575565,1
0.2844162996,0.6512040183,1
0.2849669604,0.4485152903,2
0.2849669604,0.4189688285,0
0.2970814978,0.6198847688,2
0.3056167401,0.6337716059,2
0.3056167401,0.5451322204,1
0.3056167401,0.5746786822,1
0.3056167401,0.604225144,1
0.3134636564,0.7426503176,2
0.3134636564,0.7721967794,2
0.3134636564,0.8017432412,1
0.3185572687,0.8144482198,2
0.328469163,0.1619146107,2
0.341685022,0.649135766,2
0.341685022,0.6786822278,2
0.34719163,0.4615157335,2
0.34719163,0.3728763481,0
0.34719163,0.4024228099,0
0.34719163,0.4319692717,0
0.3547632159,0.2016546019,2
0.3547632159,0.2312010637,2
0.3547632159,0.3198404491,2
