1000,2,left,right,foward,backward
0.495000,0.420000,0
0.530000,0.300000,3
0.485000,0.480000,0
0.250000,0.610000,1
0.485000,0.190000,2
0.505000,0.520000,3
0.505000,0.480000,0
0.425000,0.770000,2
0.425000,0.840000,2
0.385000,0.310000,0
0.385000,0.330000,2
0.400000,0.300000,2
0.400000,0.280000,2
0.400000,0.660000,2
0.510000,0.530000,3
0.465000,0.450000,2
0.465000,0.590000,2
0.465000,0.630000,2
0.465000,0.650000,2
0.465000,0.430000,2
0.470000,0.560000,2
0.305000,0.690000,1
0.305000,0.670000,2
0.415000,0.670000,2
0.415000,0.630000,1
0.500000,0.570000,1
0.505000,0.670000,3
0.505000,0.690000,1
0.460000,0.540000,2
0.460000,0.520000,1
0.420000,0.180000,2
0.480000,0.010000,2
0.345000,0.720000,1
0.615000,0.390000,0
0.615000,0.410000,0
0.760000,0.380000,0
0.760000,0.400000,0
0.760000,0.440000,0
0.385000,0.590000,1
0.530000,0.430000,0
0.445000,0.210000,0
0.445000,0.230000,2
0.410000,0.420000,0
0.465000,0.480000,0
0.310000,0.300000,2
0.465000,0.690000,2
0.465000,0.710000,2
0.320000,0.540000,1
0.520000,0.760000,3
0.520000,0.780000,1
0.285000,0.650000,1
0.285000,0.630000,1
0.660000,0.540000,1
0.465000,0.430000,2
0.465000,0.410000,0
0.425000,0.350000,2
0.570000,0.700000,3
0.495000,0.620000,1
0.260000,0.370000,0
0.260000,0.390000,0
0.260000,0.350000,0
0.395000,0.330000,0
0.675000,0.540000,1
0.675000,0.520000,3
0.440000,0.200000,2
0.585000,0.420000,0
0.665000,0.430000,3
0.410000,0.820000,2
0.360000,0.760000,1
0.535000,0.110000,3
0.505000,0.170000,3
0.345000,0.570000,2
0.345000,0.710000,2
0.345000,0.240000,0
0.455000,0.460000,0
0.560000,0.090000,3
0.260000,0.660000,1
0.260000,0.620000,2
0.575000,0.420000,3
0.575000,0.640000,1
0.440000,0.570000,1
0.440000,0.550000,1
0.315000,0.650000,1
0.315000,0.670000,1
0.635000,0.470000,0
0.425000,0.650000,2
0.505000,0.760000,3
0.320000,0.630000,1
0.320000,0.650000,1
0.330000,0.620000,1
0.330000,0.560000,1
0.460000,0.270000,0
0.460000,0.290000,2
0.565000,0.480000,0
0.465000,0.380000,2
0.525000,0.710000,3
0.525000,0.790000,3
0.435000,0.300000,2
0.570000,0.570000,1
0.550000,0.080000,0
0.550000,0.100000,3
0.540000,0.440000,3
0.370000,0.470000,0
0.590000,0.710000,3
0.470000,0.470000,2
0.500000,0.570000,1
0.415000,0.460000,0
0.415000,0.480000,0
0.325000,0.740000,1
0.335000,0.820000,2
0.490000,0.430000,2
0.260000,0.630000,1
0.390000,0.740000,2
0.380000,0.300000,0
0.380000,0.320000,0
0.380000,0.280000,0
0.270000,0.660000,1
0.640000,0.210000,3
0.595000,0.620000,1
0.390000,0.410000,0
0.390000,0.450000,0
0.480000,0.330000,2
0.660000,0.730000,1
0.660000,0.690000,1
0.365000,0.390000,0
0.590000,0.310000,0
0.590000,0.290000,3
0.350000,0.960000,1
0.515000,0.460000,0
0.570000,0.090000,3
0.570000,0.110000,3
0.570000,0.070000,3
0.375000,0.330000,0
0.530000,0.600000,3
0.530000,0.020000,3
0.415000,0.070000,0
0.480000,0.780000,2
0.555000,0.410000,0
0.555000,0.350000,3
0.595000,0.550000,1
0.445000,0.460000,0
0.375000,0.630000,1
0.375000,0.570000,2
0.375000,0.650000,1
0.525000,0.490000,3
0.525000,0.470000,0
0.525000,0.340000,3
0.525000,0.460000,0
0.395000,0.180000,2
0.395000,0.870000,2
0.395000,0.140000,0
0.430000,0.380000,0
0.715000,0.460000,0
0.715000,0.440000,0
0.395000,0.500000,2
0.390000,0.300000,0
0.390000,0.280000,2
0.410000,0.280000,0
0.630000,0.500000,3
0.425000,0.640000,2
0.425000,0.620000,1
0.440000,0.330000,2
0.515000,0.540000,3
0.585000,0.480000,3
0.530000,0.430000,3
0.600000,0.160000,3
0.600000,0.200000,0
0.600000,0.180000,3
0.435000,0.350000,2
0.470000,0.270000,2
0.435000,0.840000,2
0.530000,0.510000,3
0.285000,0.430000,0
0.310000,0.330000,0
0.310000,0.310000,0
0.435000,0.880000,1
0.535000,0.460000,0
0.655000,0.440000,3
0.480000,0.470000,0
0.480000,0.450000,2
0.385000,0.770000,2
0.435000,0.690000,2
0.485000,0.520000,1
0.510000,0.720000,3
0.510000,0.550000,3
0.510000,0.510000,3
0.505000,0.650000,3
0.430000,0.200000,2
0.280000,0.370000,0
0.470000,0.330000,0
0.655000,0.450000,3
0.485000,0.400000,2
0.485000,0.440000,2
0.560000,0.540000,1
0.560000,0.560000,1
0.635000,0.660000,1
0.590000,0.070000,0
0.485000,0.310000,2
0.485000,0.610000,1
0.430000,0.470000,0
0.465000,0.530000,2
0.555000,0.460000,0
0.375000,0.180000,0
0.375000,0.140000,0
0.375000,0.160000,2
0.375000,0.770000,2
0.540000,0.300000,0
0.540000,0.320000,3
0.750000,0.480000,0
0.490000,0.570000,2
0.555000,0.570000,1
0.555000,0.550000,1
0.545000,0.550000,1
0.515000,0.330000,3
0.325000,0.720000,2
0.325000,0.780000,1
0.500000,0.430000,0
0.435000,0.460000,2
0.465000,0.530000,1
0.445000,0.500000,2
0.325000,0.480000,0
0.475000,0.710000,1
0.695000,0.460000,3
0.695000,0.440000,0
0.675000,0.780000,3
0.480000,0.070000,2
0.560000,0.790000,3
0.320000,0.310000,0
0.335000,0.770000,1
0.635000,0.340000,3
0.440000,0.460000,2
0.445000,0.340000,2
0.445000,0.360000,2
0.310000,0.300000,0
0.310000,0.320000,0
0.310000,0.340000,0
0.310000,0.360000,0
0.695000,0.440000,0
0.695000,0.460000,0
0.695000,0.480000,0
0.445000,0.750000,2
0.485000,0.670000,2
0.485000,0.710000,2
0.525000,0.520000,1
0.450000,0.110000,2
0.510000,0.460000,3
0.510000,0.480000,3
0.570000,0.280000,3
0.615000,0.360000,0
0.615000,0.380000,3
0.525000,0.670000,3
0.680000,0.570000,1
0.680000,0.470000,0
0.465000,0.860000,2
0.535000,0.410000,0
0.325000,0.670000,1
0.465000,0.150000,2
0.545000,0.090000,0
0.545000,0.110000,3
0.485000,0.590000,2
0.485000,0.570000,2
0.320000,0.280000,0
0.320000,0.300000,0
0.540000,0.810000,3
0.520000,0.300000,3
0.565000,0.400000,0
0.375000,0.640000,1
0.370000,0.760000,2
0.235000,0.510000,2
0.490000,0.990000,2
0.570000,0.350000,0
0.570000,0.370000,0
0.570000,0.390000,3
0.570000,0.410000,0
0.695000,0.650000,1
0.695000,0.690000,1
0.695000,0.670000,1
0.400000,0.390000,0
0.675000,0.730000,1
0.480000,0.270000,2
0.480000,0.490000,2
0.480000,0.550000,1
0.670000,0.730000,3
0.670000,0.670000,1
0.470000,0.800000,2
0.570000,0.690000,3
0.310000,0.600000,1
0.630000,0.670000,3
0.615000,0.540000,1
0.615000,0.680000,1
0.430000,0.640000,2
0.485000,0.630000,2
0.490000,0.330000,2
0.445000,0.020000,2
0.520000,0.590000,3
0.460000,0.760000,1
0.395000,0.620000,1
0.340000,0.370000,0
0.630000,0.590000,1
0.455000,0.000000,2
0.560000,0.630000,1
0.560000,0.610000,1
0.635000,0.530000,1
0.635000,0.510000,1
0.530000,0.470000,0
0.490000,0.560000,2
0.490000,0.600000,2
0.740000,0.280000,0
0.325000,0.220000,0
0.325000,0.320000,0
0.380000,0.600000,1
0.380000,0.580000,1
0.520000,0.380000,3
0.545000,0.550000,1
0.510000,0.740000,3
0.270000,0.390000,0
0.340000,0.420000,0
0.590000,0.370000,0
0.475000,0.390000,2
0.475000,0.430000,2
0.475000,0.410000,2
0.665000,0.560000,1
0.465000,0.270000,2
0.465000,0.590000,2
0.465000,0.610000,2
0.465000,0.360000,0
0.465000,0.380000,0
0.465000,0.400000,0
0.355000,0.470000,0
0.355000,0.490000,2
0.510000,0.270000,3
0.405000,0.630000,2
0.560000,0.320000,3
0.580000,0.090000,3
0.685000,0.460000,0
0.370000,0.100000,0
0.445000,0.360000,0
0.445000,0.340000,2
0.645000,0.580000,3
0.455000,0.460000,0
0.545000,0.970000,1
0.545000,0.990000,3
0.545000,0.950000,3
0.545000,0.990000,3
0.335000,0.480000,0
0.585000,0.430000,0
0.330000,0.390000,0
0.330000,0.470000,0
0.330000,0.530000,1
0.560000,0.310000,3
0.570000,0.610000,3
0.495000,0.520000,1
0.475000,0.510000,1
0.510000,0.140000,3
0.510000,0.160000,3
0.520000,0.790000,1
0.520000,0.770000,3
0.520000,0.410000,3
0.520000,0.350000,3
0.520000,0.390000,0
0.520000,0.810000,3
0.475000,0.630000,1
0.475000,0.590000,2
0.455000,0.540000,1
0.550000,0.370000,0
0.550000,0.390000,0
0.470000,0.160000,2
0.465000,0.200000,2
0.365000,0.820000,2
0.430000,0.570000,1
0.430000,0.940000,2
0.430000,0.850000,2
0.475000,0.400000,2
0.440000,0.700000,2
0.440000,0.680000,1
0.490000,0.160000,2
0.470000,0.740000,1
0.545000,0.450000,0
0.545000,0.350000,3
0.330000,0.460000,0
0.330000,0.520000,1
0.330000,0.440000,0
0.520000,0.730000,3
0.520000,0.440000,3
0.475000,0.780000,1
0.475000,0.760000,2
0.480000,0.570000,2
0.445000,0.420000,0
0.445000,0.440000,0
0.540000,0.560000,3
0.250000,0.680000,1
0.250000,0.660000,1
0.250000,0.640000,1
0.640000,0.850000,3
0.535000,0.770000,3
0.680000,0.750000,3
0.690000,0.490000,3
0.690000,0.530000,1
0.690000,0.510000,1
0.505000,0.440000,3
0.505000,0.420000,3
0.335000,0.270000,2
0.305000,0.650000,1
0.305000,0.670000,1
0.425000,0.840000,2
0.425000,0.880000,2
0.465000,0.780000,2
0.420000,0.870000,2
0.420000,0.610000,1
0.420000,0.820000,1
0.470000,0.960000,1
0.520000,0.550000,1
0.520000,0.700000,3
0.520000,0.480000,0
0.475000,0.460000,2
0.475000,0.500000,2
0.535000,0.430000,3
0.455000,0.770000,2
0.525000,0.540000,3
0.525000,0.480000,0
0.525000,0.560000,3
0.420000,0.670000,2
0.460000,0.180000,2
0.460000,0.160000,2
0.655000,0.580000,1
0.465000,0.770000,2
0.480000,0.560000,2
0.475000,0.460000,0
0.475000,0.440000,2
0.360000,0.470000,0
0.485000,0.760000,2
0.485000,0.560000,2
0.415000,0.860000,1
0.415000,0.840000,2
0.415000,0.830000,2
0.485000,0.420000,2
0.320000,0.480000,2
0.535000,0.400000,3
0.505000,0.260000,3
0.505000,0.560000,3
0.545000,0.420000,0
0.435000,0.610000,1
0.570000,0.120000,0
0.470000,0.290000,2
0.535000,0.670000,3
0.295000,0.690000,2
0.295000,0.630000,1
0.495000,0.440000,0
0.440000,0.640000,2
0.480000,0.560000,1
0.485000,0.440000,2
0.495000,0.540000,1
0.450000,0.610000,1
0.450000,0.590000,2
0.455000,0.380000,2
0.625000,0.660000,1
0.570000,0.670000,3
0.435000,0.510000,1
0.565000,0.410000,3
0.565000,0.430000,0
0.475000,0.430000,2
0.475000,0.590000,2
0.475000,0.650000,2
0.475000,0.410000,0
0.535000,0.460000,0
0.345000,0.250000,0
0.345000,0.270000,2
0.390000,0.100000,2
0.615000,0.550000,1
0.435000,0.250000,2
0.460000,0.580000,1
0.535000,0.510000,3
0.565000,0.740000,3
0.565000,0.700000,1
0.430000,0.270000,2
0.430000,0.290000,2
0.555000,0.980000,3
0.555000,0.990000,3
0.335000,0.180000,0
0.355000,0.660000,1
0.490000,0.460000,2
0.490000,0.540000,2
0.540000,0.670000,3
0.615000,0.390000,0
0.615000,0.410000,3
0.500000,0.720000,1
0.515000,0.350000,3
0.585000,0.320000,3
0.455000,0.480000,0
0.450000,0.640000,2
0.525000,0.510000,1
0.360000,0.580000,1
0.605000,0.510000,1
0.475000,0.150000,0
0.520000,0.660000,3
0.520000,0.620000,3
0.520000,0.640000,3
0.480000,0.160000,2
0.580000,0.120000,3
0.580000,0.060000,3
0.570000,0.580000,1
0.575000,0.530000,1
0.575000,0.510000,1
0.575000,0.570000,1
0.575000,0.550000,3
0.585000,0.530000,3
0.715000,0.290000,0
0.460000,0.530000,1
0.460000,0.510000,1
0.450000,0.290000,2
0.500000,0.070000,0
0.605000,0.420000,3
0.525000,0.560000,3
0.630000,0.280000,3
0.620000,0.280000,0
0.620000,0.300000,0
0.310000,0.670000,1
0.310000,0.650000,1
0.280000,0.590000,1
0.370000,0.300000,0
0.500000,0.700000,1
0.595000,0.550000,1
0.610000,0.490000,3
0.430000,0.650000,1
0.430000,0.690000,1
0.490000,0.740000,2
0.470000,0.830000,2
0.270000,0.340000,0
0.440000,0.830000,2
0.440000,0.530000,1
0.440000,0.570000,1
0.440000,0.510000,1
0.440000,0.850000,2
0.490000,0.640000,2
0.385000,0.040000,2
0.635000,0.450000,3
0.410000,0.510000,1
0.485000,0.350000,2
0.570000,0.750000,3
0.335000,0.880000,2
0.510000,0.410000,3
0.490000,0.390000,2
0.490000,0.410000,0
0.455000,0.370000,2
0.415000,0.900000,2
0.595000,0.430000,3
0.530000,0.620000,3
0.530000,0.500000,3
0.575000,0.510000,1
0.510000,0.940000,3
0.275000,0.630000,2
0.595000,0.420000,3
0.455000,0.590000,2
0.455000,0.610000,2
0.460000,0.340000,2
0.645000,0.370000,0
0.505000,0.310000,3
0.505000,0.190000,3
0.275000,0.450000,0
0.300000,0.650000,1
0.620000,0.510000,1
0.685000,0.740000,1
0.685000,0.780000,1
0.685000,0.700000,3
0.595000,0.550000,1
0.405000,0.850000,1
0.430000,0.570000,1
0.430000,0.550000,1
0.430000,0.590000,1
0.370000,0.960000,2
0.550000,0.300000,0
0.550000,0.320000,3
0.510000,0.560000,3
0.510000,0.540000,3
0.535000,0.420000,3
0.535000,0.320000,0
0.535000,0.340000,3
0.515000,0.220000,0
0.515000,0.240000,3
0.515000,0.520000,1
0.515000,0.600000,3
0.515000,0.540000,3
0.400000,0.470000,0
0.450000,0.580000,1
0.350000,0.580000,1
0.350000,0.560000,1
0.350000,0.520000,1
0.655000,0.580000,1
0.270000,0.780000,1
0.270000,0.760000,1
0.270000,0.660000,1
0.600000,0.490000,3
0.600000,0.470000,0
0.600000,0.510000,3
0.600000,0.670000,1
0.445000,0.860000,2
0.540000,0.470000,0
0.515000,0.540000,1
0.510000,0.450000,3
0.435000,0.040000,2
0.380000,0.470000,2
0.380000,0.430000,2
0.520000,0.140000,3
0.515000,0.480000,0
0.515000,0.520000,1
0.520000,0.270000,3
0.550000,0.240000,3
0.550000,0.280000,0
0.480000,0.440000,2
0.540000,0.640000,3
0.505000,0.540000,3
0.505000,0.520000,3
0.330000,0.340000,0
0.535000,0.620000,3
0.515000,0.440000,3
0.725000,0.620000,1
0.460000,0.690000,1
0.460000,0.670000,2
0.465000,0.410000,2
0.625000,0.620000,1
0.565000,0.530000,1
0.565000,0.510000,1
0.685000,0.480000,0
0.395000,0.880000,1
0.375000,0.800000,2
0.375000,0.820000,2
0.445000,0.370000,0
0.445000,0.350000,0
0.445000,0.390000,2
0.625000,0.390000,0
0.355000,0.780000,2
0.355000,0.800000,2
0.435000,0.310000,2
0.480000,0.530000,1
0.435000,0.610000,1
0.480000,0.530000,1
0.405000,0.600000,2
0.405000,0.700000,1
0.405000,0.170000,2
0.405000,0.110000,2
0.405000,0.150000,2
0.405000,0.680000,1
0.320000,0.410000,2
0.580000,0.640000,1
0.530000,0.540000,1
0.475000,0.420000,2
0.515000,0.430000,0
0.515000,0.450000,3
0.490000,0.380000,2
0.385000,0.620000,1
0.385000,0.600000,1
0.550000,0.710000,1
0.550000,0.690000,1
0.580000,0.750000,3
0.455000,0.400000,2
0.605000,0.480000,3
0.605000,0.570000,1
0.605000,0.500000,3
0.605000,0.520000,1
0.270000,0.520000,1
0.545000,0.340000,3
0.575000,0.720000,3
0.350000,0.080000,2
0.465000,0.370000,0
0.410000,0.460000,0
0.305000,0.470000,2
0.460000,0.330000,2
0.460000,0.310000,2
0.455000,0.860000,1
0.455000,0.840000,2
0.525000,0.600000,1
0.525000,0.580000,1
0.525000,0.560000,1
0.525000,0.660000,3
0.525000,0.540000,1
0.480000,0.520000,1
0.480000,0.480000,2
0.415000,0.610000,1
0.430000,0.430000,0
0.430000,0.450000,2
0.505000,0.490000,3
0.490000,0.920000,2
0.425000,0.140000,2
0.560000,0.390000,0
0.565000,0.360000,3
0.395000,0.080000,2
0.610000,0.850000,3
0.500000,0.900000,1
0.455000,0.520000,1
0.545000,0.670000,3
0.475000,0.730000,2
0.475000,0.610000,2
0.490000,0.900000,2
0.510000,0.070000,3
0.460000,0.090000,2
0.345000,0.140000,0
0.695000,0.740000,1
0.695000,0.720000,1
0.540000,0.590000,3
0.540000,0.570000,1
0.500000,0.000000,0
0.450000,0.440000,0
0.450000,0.460000,0
0.450000,0.730000,2
0.575000,0.460000,0
0.525000,0.460000,0
0.530000,0.120000,3
0.530000,0.100000,3
0.540000,0.860000,3
0.585000,0.520000,1
0.500000,0.430000,0
0.380000,0.740000,2
0.380000,0.780000,1
0.380000,0.760000,2
0.580000,0.850000,1
0.495000,0.590000,1
0.480000,0.080000,2
0.410000,0.680000,2
0.415000,0.060000,0
0.350000,0.510000,1
0.350000,0.470000,0
0.440000,0.270000,0
0.380000,0.570000,1
0.380000,0.610000,1
0.380000,0.590000,1
0.505000,0.490000,3
0.490000,0.450000,2
0.645000,0.400000,0
0.415000,0.350000,0
0.415000,0.330000,0
0.415000,0.370000,0
0.625000,0.380000,3
0.625000,0.340000,0
0.625000,0.360000,0
0.420000,0.310000,2
0.595000,0.510000,1
0.405000,0.560000,1
0.405000,0.540000,2
0.475000,0.350000,2
0.475000,0.330000,0
0.485000,0.690000,2
0.485000,0.670000,2
0.600000,0.120000,3
0.405000,0.180000,2
0.600000,0.730000,1
0.600000,0.710000,3
0.390000,0.380000,0
0.615000,0.570000,3
0.450000,0.540000,1
0.615000,0.800000,3
0.355000,0.710000,1
0.390000,0.630000,1
0.390000,0.610000,1
0.565000,0.670000,3
0.565000,0.610000,1
0.325000,0.860000,2
0.325000,0.840000,1
0.325000,0.820000,1
0.470000,0.360000,2
0.705000,0.630000,1
0.705000,0.610000,1
0.355000,0.610000,2
0.455000,0.290000,0
0.685000,0.580000,1
0.485000,0.430000,0
0.485000,0.450000,0
0.485000,0.470000,0
0.535000,0.560000,1
0.385000,0.450000,2
0.565000,0.260000,3
0.450000,0.310000,2
0.410000,0.160000,0
0.420000,0.760000,2
0.620000,0.540000,1
0.620000,0.520000,1
0.610000,0.080000,0
0.610000,0.100000,3
0.315000,0.680000,1
0.315000,0.760000,1
0.315000,0.800000,1
0.575000,0.740000,3
0.420000,0.530000,1
0.420000,0.510000,2
0.550000,0.640000,3
0.460000,0.640000,2
0.510000,0.610000,3
0.410000,0.590000,1
0.410000,0.610000,2
0.480000,0.800000,2
0.480000,0.780000,1
0.480000,0.820000,2
0.475000,0.420000,2
0.675000,0.470000,0
0.675000,0.510000,3
0.405000,0.600000,2
0.620000,0.690000,1
0.315000,0.500000,2
0.280000,0.660000,1
0.560000,0.690000,3
0.560000,0.670000,1
0.560000,0.650000,3
0.270000,0.370000,0
0.655000,0.580000,1
0.450000,0.670000,2
0.480000,0.510000,2
0.475000,0.440000,2
0.475000,0.420000,2
0.450000,0.600000,2
0.515000,0.530000,3
0.520000,0.720000,3
0.530000,0.410000,3
0.530000,0.350000,3
0.530000,0.390000,3
0.550000,0.640000,3
0.315000,0.710000,1
0.510000,0.480000,3
0.550000,0.860000,3
0.510000,0.450000,3
0.575000,0.430000,0
0.575000,0.410000,3
0.550000,0.390000,0
0.305000,0.690000,1
0.555000,0.540000,1
0.250000,0.480000,0
0.585000,0.570000,3
0.585000,0.550000,1
0.585000,0.530000,3
0.365000,0.180000,0
0.480000,0.900000,2
0.555000,0.460000,3
0.495000,0.290000,0
0.595000,0.480000,0
0.595000,0.500000,3
0.595000,0.520000,1
0.585000,0.360000,0
